id,attribute,original,prediction,difference
a92,a,18.813333333333333,11.79123,7.022103131612141
a93,a,23.55333333333333,18.386229,5.167104771931964
a94,a,25.676666666666666,15.368632,10.30803435007731
a95,a,14.79,10.52371,4.266289749145507
a96,a,16.026666666666667,9.8571205,6.169546152750652
a97,a,16.58666666666667,11.934286,4.652380549112959
a98,a,23.69333333333333,16.233288,7.460045522054035
a99,a,24.400000000000002,17.326536,7.073463821411135
c0,a,13.680000000000001,8.726103,4.953897171020509
e1,a,13.546666666666667,9.041932,4.5047345606486004
e10,a,15.793333333333331,15.081384,0.7119496281941711
e11,a,14.203333333333333,14.113543,0.08979077657063783
e12,a,15.386666666666665,12.588006,2.79866064707438
e13,a,13.969999999999999,10.299325,3.670675010681151
e14,a,13.826666666666666,8.299728,5.526938273111979
e15,a,13.659999999999998,8.64172,5.018280181884764
e16,a,14.996666666666668,14.409471,0.587196108500164
e17,a,14.926666666666668,13.883403,1.0432638422648122
e18,a,13.790000000000001,14.975341,1.1853408432006827
e19,a,14.549999999999999,13.875441,0.6745594024658192
e2,a,13.663333333333334,9.152354,4.5109790929158535
e20,a,14.01,13.4346,0.5754001235961912
e21,a,16.44,12.056428,4.38357204437256
e22,a,12.413333333333334,9.674311,2.7390226491292324
e23,a,11.756666666666668,9.355005,2.401661402384441
e24,a,14.813333333333334,10.136317,4.677016080220541
e25,a,16.23,8.978745,7.2512545394897465
e26,a,19.16333333333333,8.596203,10.567130482991534
e27,a,19.849999999999998,10.172529,9.677470779418943
e28,a,18.793333333333333,10.303616,8.489717763264974
e29,a,24.61,9.640851,14.969148979187011
e3,a,14.106666666666667,8.269309,5.83735762278239
e30,a,24.310000000000002,9.06531,15.24469047546387
e31,a,21.746666666666666,9.580437,12.166229960123697
e32,a,16.84,10.617129,6.222870674133301
e33,a,11.753333333333332,9.667157,2.086176160176594
e34,a,10.93,10.929891,0.00010936737060518453
e35,a,12.100000000000001,7.7352448,4.364755249023439
e36,a,12.506666666666666,9.270678,3.2359891001383456
e37,a,26.816666666666666,10.355314,16.461352411905924
e38,a,22.97333333333333,9.736321,13.237011884053544
e39,a,27.436666666666667,10.503702,16.93296450297038
e4,a,14.19,10.241587,3.9484133148193354
e40,a,21.923333333333332,9.154907,12.768426106770832
e41,a,24.060000000000002,10.524116,13.535884437561037
e42,a,23.14,10.895369,12.244631423950196
e43,a,13.38,8.311866,5.068134193420411
e44,a,12.493333333333332,8.903948,3.589385503133137
e45,a,13.53,8.557025,4.972975044250488
e46,a,17.456666666666667,11.289357,6.1673094813028975
e47,a,16.823333333333334,9.777506,7.045827458699545
e48,a,16.01,10.489989,5.520010719299318
e49,a,19.80666666666667,12.463128,7.343538576761883
e5,a,14.886666666666668,11.923705,2.962961565653485
e50,a,20.650000000000002,12.515223,8.134777450561526
e51,a,22.896666666666665,13.08278,9.813886782328286
e52,a,26.14,16.85224,9.287760391235352
e53,a,25.7,17.02696,8.673039627075195
e54,a,27.97666666666667,16.830353,11.146313883463545
e55,a,12.176666666666668,8.617759,3.5589079157511403
e56,a,12.503333333333332,9.041927,3.4614059956868477
e57,a,12.716666666666669,8.655269,4.061397997538251
e58,a,24.006666666666664,14.244844,9.761822230021156
e59,a,21.426666666666666,14.197902,7.228764940897623
e6,a,14.823333333333332,8.386487,6.436846326192219
e60,a,23.19333333333333,14.210934,8.982399648030597
e61,a,23.959999999999997,15.693594,8.266406021118161
e62,a,24.89,15.494934,9.39506591796875
e63,a,23.61,14.876549,8.733451232910156
e64,a,12.483333333333334,8.917314,3.5660197575887054
e65,a,12.536666666666667,10.373102,2.1635644785563155
e66,a,12.756666666666668,8.605816,4.150850779215496
e67,a,16.656666666666666,9.767774,6.888893038431803
e68,a,16.59,11.300809,5.289191093444824
e69,a,17.06,8.457893,8.602106628417967
e7,a,14.57,11.5716505,2.9983494949340823
e70,a,18.74,12.688339,6.051660766601561
e71,a,19.52333333333333,13.580561,5.942772649129228
e72,a,18.376666666666665,12.70654,5.670126558939614
e73,a,25.540000000000003,16.742912,8.797087707519534
e74,a,25.923333333333332,17.261513,8.661820576985676
e75,a,24.58666666666667,16.373049,8.213617884318037
e76,a,12.076666666666668,8.868938,3.207728220621746
e77,a,12.776666666666669,8.409986,4.366681124369306
e78,a,13.536666666666667,8.071097,5.465569292704265
e79,a,22.53333333333333,14.279179,8.254154713948566
e8,a,16.029999999999998,12.433981,3.5960190582275366
e80,a,20.796666666666667,14.27852,6.518147036234538
e81,a,20.64,14.117488,6.522512092590333
e82,a,24.896666666666665,17.4179,7.478766581217446
e83,a,22.8,17.330082,5.469918060302735
e84,a,23.876666666666665,17.841055,6.035611750284829
e9,a,15.9,11.308053,4.591946983337403
MAE,,,,6.225997012329102
a1,b,17.08,8.645682,8.434317665100096
a10,b,19.536666666666665,11.060948,8.475718294779458
a100,b,17.27,9.345379,7.924621124267578
a11,b,20.266666666666666,10.969792,9.296874300638834
a12,b,17.403333333333332,8.718162,8.685171750386555
a13,b,13.003333333333336,10.124811,2.878522160847984
a14,b,18.98,9.266549,9.713450889587403
a15,b,21.590000000000003,9.737019,11.852981414794925
a16,b,23.333333333333332,10.473017,12.86031659444173
a17,b,24.473333333333333,9.811742,14.661591504414876
a18,b,21.633333333333336,10.202666,11.430667050679528
a19,b,20.366666666666667,9.218142,11.148525110880534
a2,b,17.673333333333332,9.323082,8.350251363118488
a20,b,17.52,9.6241665,7.895833511352539
a21,b,21.029999999999998,11.547087,9.482913284301755
a22,b,22.206666666666667,9.415475,12.79119177500407
a23,b,19.76666666666667,11.111115,8.655551211039228
a24,b,18.61,12.197187,6.412812576293945
a25,b,20.040000000000003,11.526183,8.513816871643069
a26,b,19.40666666666667,10.551222,8.85544481913249
a27,b,21.153333333333332,10.910027,10.243306783040364
a28,b,18.326666666666664,9.604787,8.721879793802895
a29,b,18.163333333333334,10.60712,7.556213773091635
a3,b,18.139999999999997,9.081583,9.058416976928708
a30,b,15.123333333333335,10.456335,4.666998265584311
a31,b,17.263333333333335,10.427023,6.8363103993733745
a32,b,15.493333333333334,9.95848,5.534853452046713
a33,b,20.216666666666665,11.385509,8.831158129374185
a34,b,19.67,10.931261,8.738738937377931
a35,b,21.799999999999997,9.477453,12.322546768188474
a36,b,14.133333333333335,9.127986,5.005347379048667
a37,b,17.56,9.316014,8.243985710144042
a38,b,19.226666666666663,10.021654,9.205012537638343
a39,b,13.536666666666667,9.10959,4.427077089945476
a4,b,20.486666666666668,9.618944,10.867722498575848
a40,b,12.700000000000001,12.050802,0.6491977691650401
a41,b,14.933333333333335,9.57557,5.357763226826988
a42,b,17.353333333333335,10.576901,6.7764318974812845
a43,b,11.663333333333334,9.569294,2.094039357503256
a44,b,10.486666666666666,9.424688,1.061978327433268
a45,b,17.746666666666666,9.766969,7.97969793955485
a46,b,14.363333333333335,9.449778,4.913555730183921
a47,b,13.593333333333334,9.461685,4.131648152669271
a48,b,14.0,10.450105,3.5498952865600586
a49,b,16.796666666666667,9.964268,6.832398935953776
a5,b,19.273333333333333,11.0900955,8.183237813313802
a50,b,18.726666666666663,9.217777,9.508889414469397
a51,b,21.03333333333333,11.957571,9.075762303670246
a52,b,17.486666666666668,10.874437,6.612229334513348
a53,b,19.153333333333332,10.904896,8.24843755086263
a54,b,17.73,11.404909,6.325090866088868
a55,b,20.706666666666667,10.779109,9.927557665506999
a56,b,19.183333333333334,9.603862,9.579471524556478
a57,b,17.790000000000003,10.17604,7.613960304260257
a58,b,17.686666666666667,10.619118,7.067548929850261
a59,b,17.44,11.753556,5.686443748474122
a6,b,18.716666666666665,11.344254,7.3724131266276025
a60,b,19.773333333333333,12.086708,7.686625264485677
a61,b,18.246666666666666,8.87624,9.370426890055338
a62,b,23.486666666666668,11.581064,11.905602442423504
a63,b,23.073333333333334,10.884918,12.18841512044271
a64,b,20.150000000000002,8.702279,11.447720909118654
a65,b,22.58,9.139179,13.44082077026367
a66,b,20.906666666666666,9.153,11.753666788736979
a67,b,21.16,9.1291485,12.030851516723633
a68,b,18.403333333333332,9.558397,8.844936040242512
a69,b,18.08,9.99443,8.085570411682127
a7,b,18.886666666666667,8.930399,9.956267725626628
a70,b,15.89,10.220996,5.669004096984864
a71,b,20.2,10.742065,9.4579345703125
a72,b,15.883333333333335,9.584486,6.298847325642905
a73,b,15.600000000000001,8.704933,6.895066833496095
a74,b,20.973333333333333,9.269739,11.703594182332356
a75,b,18.87,9.220791,9.649209136962892
a76,b,22.849999999999998,10.5059,12.344099617004392
a77,b,19.66333333333333,11.448238,8.215094960530596
a78,b,19.63,11.160766,8.469234352111815
a79,b,19.763333333333332,10.409921,9.353412640889484
a8,b,16.826666666666668,10.547291,6.279375864664715
a80,b,21.69333333333333,11.6562195,10.037113850911457
a81,b,21.709999999999997,8.736055,12.97394462585449
a82,b,19.083333333333332,9.031906,10.051427205403645
a83,b,19.636666666666667,9.058171,10.578495394388835
a84,b,18.39,9.736648,8.653352394104004
a85,b,21.45,11.460236,9.989764404296874
a86,b,19.863333333333333,11.389503,8.473830808003743
a87,b,15.763333333333334,11.25685,4.5064830907185875
a88,b,17.013333333333335,11.171398,5.8419351704915385
a89,b,19.98,10.962264,9.01773593902588
a9,b,21.936666666666667,11.4434595,10.493207155863445
a90,b,21.846666666666664,9.741567,12.105100008646644
a91,b,18.53333333333333,11.249253,7.2840800603230775
a92,b,20.236666666666668,10.600207,9.636459337870281
a93,b,18.973333333333333,11.29777,7.675563786824544
a94,b,19.599999999999998,9.964755,9.635244941711424
a95,b,18.586666666666666,9.596635,8.990031801859537
a96,b,18.303333333333335,9.397353,8.905980161031088
a97,b,20.463333333333335,9.276127,11.187206471761069
a98,b,16.743333333333336,11.461792,5.281541341145836
a99,b,18.083333333333332,11.260703,6.822630246480305
c0,b,19.02,9.42302,9.596979637145996
e1,b,18.42,9.349154,9.070845527648927
e10,b,20.676666666666666,13.580299,7.09636728922526
e11,b,19.713333333333335,13.069382,6.643951619466147
e12,b,19.423333333333332,13.182998,6.240335629781086
e13,b,18.669999999999998,10.498773,8.171227378845213
e14,b,18.176666666666666,9.707999,8.468667437235514
e15,b,17.876666666666665,9.23017,8.6464964167277
e16,b,19.293333333333333,12.5378685,6.755464833577474
e17,b,19.49,12.074451,7.415548553466795
e18,b,17.863333333333333,13.232294,4.631039250691732
e19,b,20.046666666666667,11.266691,8.779975458780925
e2,b,17.516666666666666,9.530616,7.986050860087076
e20,b,18.09,13.380309,4.709690895080566
e21,b,20.576666666666668,13.12361,7.453057123819988
e22,b,16.266666666666666,9.908033,6.358633295694986
e23,b,16.12,9.718366,6.401634330749513
e24,b,19.2,10.112516,9.087483596801757
e25,b,19.926666666666666,10.43286,9.493806292215982
e26,b,19.833333333333332,9.506541,10.326792081197102
e27,b,20.39,10.059635,10.330364837646485
e28,b,18.906666666666666,9.712344,9.194322497049967
e29,b,20.356666666666666,9.958826,10.397840601603189
e3,b,18.87333333333333,9.841469,9.031864522298175
e30,b,21.69333333333333,10.0060425,11.687290852864582
e31,b,18.603333333333335,9.870816,8.73251710255941
e32,b,20.153333333333332,10.061026,10.092307713826496
e33,b,14.446666666666665,9.469645,4.977022120157876
e34,b,13.700000000000001,9.48095,4.219049644470216
e35,b,13.213333333333333,9.5928545,3.6204788335164384
e36,b,14.799999999999997,9.62812,5.171879577636716
e37,b,21.560000000000002,9.592762,11.9672380065918
e38,b,21.80333333333333,9.734479,12.068854382832843
e39,b,20.16,9.650403,10.509596977233887
e4,b,19.41333333333333,10.632538,8.780795491536455
e40,b,20.876666666666665,10.339222,10.537444712320962
e41,b,19.94666666666667,11.308429,8.638237902323407
e42,b,20.013333333333332,10.486337,9.526996625264484
e43,b,17.013333333333332,9.38088,7.632452977498371
e44,b,17.25,9.70416,7.545840263366699
e45,b,17.850000000000005,9.715792,8.134208297729497
e46,b,21.413333333333338,10.318989,11.09434453328451
e47,b,20.513333333333332,10.234494,10.278839124043781
e48,b,19.156666666666666,8.907739,10.248927981058756
e49,b,19.67,11.118775,8.551224632263185
e5,b,19.12666666666667,10.913819,8.212847353617352
e50,b,22.599999999999998,11.305753,11.294247245788572
e51,b,23.3,11.700783,11.599217224121094
e52,b,21.336666666666662,12.338228,8.998438440958655
e53,b,22.00333333333333,12.637937,9.36539674123128
e54,b,20.326666666666664,12.320321,8.006345583597817
e55,b,15.450000000000001,9.721083,5.728917312622071
e56,b,14.916666666666666,9.931665,4.9850012461344395
e57,b,14.85,10.275929,4.57407054901123
e58,b,22.173333333333336,12.466825,9.70650880177816
e59,b,21.12,12.803716,8.316284294128419
e6,b,19.08666666666667,9.326969,9.759697519938154
e60,b,22.350000000000005,13.534724,8.815275764465337
e61,b,20.243333333333336,13.945599,6.297734731038414
e62,b,23.386666666666667,14.143979,9.242687594095866
e63,b,20.626666666666665,13.54775,7.078916193644204
e64,b,16.72,10.32572,6.394280166625975
e65,b,17.213333333333335,11.379655,5.833678448994956
e66,b,17.113333333333333,10.486052,6.627281773885091
e67,b,20.526666666666667,11.537473,8.989193941752117
e68,b,22.063333333333333,10.870051,11.193281949361165
e69,b,22.076666666666664,10.042055,12.034611536661782
e7,b,20.036666666666665,12.437182,7.599484240214029
e70,b,19.919999999999998,11.514851,8.40514938354492
e71,b,20.900000000000002,11.66016,9.239839935302737
e72,b,19.606666666666666,11.765762,7.840904337565103
e73,b,22.423333333333336,12.185076,10.23825757344564
e74,b,20.663333333333334,12.162878,8.50045529683431
e75,b,21.196666666666665,12.850857,8.345809885660806
e76,b,12.566666666666668,9.649571,2.917095247904461
e77,b,12.433333333333332,9.930366,2.502967770894367
e78,b,13.483333333333334,9.327535,4.15579865773519
e79,b,21.05666666666667,10.636878,10.419788653055829
e8,b,20.5,12.2360325,8.263967514038086
e80,b,21.21666666666667,11.587629,9.629037348429364
e81,b,22.51,11.474354,11.035646209716798
e82,b,18.933333333333334,12.989622,5.943711217244466
e83,b,18.32,13.014453,5.305547065734864
e84,b,18.500000000000004,13.218085,5.281914710998539
e9,b,20.83,11.69544,9.1345597076416
MAE,,,,8.326662343343099
